Project,Version,Bugs,Result
Commons_CODEC,CODEC_1_10,8
Commons_CODEC,CODEC_1_2,1
Commons_CODEC,CODEC_1_3,4
Commons_CODEC,CODEC_1_4,14
Commons_CODEC,CODEC_1_5,4
Commons_CODEC,CODEC_1_6,5
Commons_CODEC,CODEC_1_8,1
Commons_CODEC,CODEC_1_9,3
Commons_COLLECTIONS,COLLECTIONS_3_0,3
Commons_COLLECTIONS,COLLECTIONS_3_1,1
Commons_COLLECTIONS,COLLECTIONS_3_2,39
Commons_COLLECTIONS,COLLECTIONS_3_2_1,21
Commons_COLLECTIONS,COLLECTIONS_3_2_2,5
Commons_COLLECTIONS,COLLECTIONS_4_0,21
Commons_COLLECTIONS,COLLECTIONS_4_1,3
Commons_COMPRESS,COMPRESS_1_0,19
Commons_COMPRESS,COMPRESS_1_1,5
Commons_COMPRESS,COMPRESS_1_10,8
Commons_COMPRESS,COMPRESS_1_11,4
Commons_COMPRESS,COMPRESS_1_12,2
Commons_COMPRESS,COMPRESS_1_2,6
Commons_COMPRESS,COMPRESS_1_3,12
Commons_COMPRESS,COMPRESS_1_4,1
Commons_COMPRESS,COMPRESS_1_4_1,14
Commons_COMPRESS,COMPRESS_1_5,8
Commons_COMPRESS,COMPRESS_1_6,6
Commons_COMPRESS,COMPRESS_1_7,7
Commons_COMPRESS,COMPRESS_1_8,7
Commons_COMPRESS,COMPRESS_1_8_1,3
Commons_COMPRESS,COMPRESS_1_9,9
Commons_CONFIGURATION,CONFIGURATION_1_10,4
Commons_CONFIGURATION,CONFIGURATION_1_2,6
Commons_CONFIGURATION,CONFIGURATION_1_3,13
Commons_CONFIGURATION,CONFIGURATION_1_4,23
Commons_CONFIGURATION,CONFIGURATION_1_5,23
Commons_CONFIGURATION,CONFIGURATION_1_6,31
Commons_CONFIGURATION,CONFIGURATION_1_7,7
Commons_CONFIGURATION,CONFIGURATION_1_8,10
Commons_CONFIGURATION,CONFIGURATION_1_9,9
Commons_CONFIGURATION,CONFIGURATION_2_0,7
Commons_CONFIGURATION,CONFIGURATION_2_1,2
Commons_CRYPTO,CRYPTO_1_0_0,8
Commons_CSV,CSV_1_0,7
Commons_CSV,CSV_1_1,2
Commons_CSV,CSV_1_2,5
Commons_IO,IO_1_0,2
Commons_IO,IO_1_1,2
Commons_IO,IO_1_2,9
Commons_IO,IO_1_3,3
Commons_IO,IO_1_3_1,1
Commons_IO,IO_1_3_2,7
Commons_IO,IO_1_4,21
Commons_IO,IO_2_0,4
Commons_IO,IO_2_0_1,8
Commons_IO,IO_2_1,8
Commons_IO,IO_2_3,6
Commons_IO,IO_2_4,16
Commons_IO,IO_2_5,1
Commons_LANG,LANG_2_0,2
Commons_LANG,LANG_2_1,10
Commons_LANG,LANG_2_2,11
Commons_LANG,LANG_2_3,11
Commons_LANG,LANG_2_4,27
Commons_LANG,LANG_2_5,16
Commons_LANG,LANG_2_6,7
Commons_LANG,LANG_3_0,12
Commons_LANG,LANG_3_0_1,4
Commons_LANG,LANG_3_1,35
Commons_LANG,LANG_3_2,3
Commons_LANG,LANG_3_2_1,7
Commons_LANG,LANG_3_3,3
Commons_LANG,LANG_3_3_2,18
Commons_LANG,LANG_3_4,35
Commons_LANG,LANG_3_5,8
Commons_MATH,MATH_1_0,5
Commons_MATH,MATH_1_1,8
Commons_MATH,MATH_1_2,15
Commons_MATH,MATH_2_0,36
Commons_MATH,MATH_2_1,24
Commons_MATH,MATH_2_2,26
Commons_MATH,MATH_3_0,43
Commons_MATH,MATH_3_1,3
Commons_MATH,MATH_3_1_1,5
Commons_MATH,MATH_3_2,20
Commons_MATH,MATH_3_3,15
Commons_MATH,MATH_3_4,3
Commons_MATH,MATH_3_4_1,5
Commons_MATH,MATH_3_5,11
Commons_MATH,MATH_3_6_1,5
Commons_WEAVER,WEAVER_1_2,2
JBoss_ENTESB,ENTESB_6_2_0,27
JBoss_ENTESB,ENTESB_6_2_1,3
JBoss_ENTESB,ENTESB_6_3_0,9
JBoss_JBMETA,JBMETA_7_0_0,21
JBoss_JBMETA,JBMETA_7_0_4,2
JBoss_JBMETA,JBMETA_7_1_1,1
JBoss_JBMETA,JBMETA_8_0_0,1
JBoss_JBMETA,JBMETA_8_1_1,1
Previous_AspectJ,AspectJ_1_5_0_M2,285
Previous_AspectJ,AspectJ_1_5_3_final,285
Previous_AspectJ,AspectJ_1_6_0_M2,285
Previous_AspectJ,AspectJ_1_6_0_M2_up,285
Previous_JDT,JDT_4_5,94
Previous_PDE,PDE_4_4,59
Previous_SWT,SWT_3_138,98
Previous_SWT,SWT_3_139,98
Previous_SWT,SWT_3_659,98
Previous_ZXing,ZXing_1_6,20
Spring_AMQP,AMQP_1_0_0,20
Spring_AMQP,AMQP_1_1_0,2
Spring_AMQP,AMQP_1_1_1,8
Spring_AMQP,AMQP_1_1_2,5
Spring_AMQP,AMQP_1_1_3,3
Spring_AMQP,AMQP_1_1_4,3
Spring_AMQP,AMQP_1_2_0,6
Spring_AMQP,AMQP_1_2_1,3
Spring_AMQP,AMQP_1_3_0,3
Spring_AMQP,AMQP_1_3_3,1
Spring_AMQP,AMQP_1_3_4,1
Spring_AMQP,AMQP_1_3_5,1
Spring_AMQP,AMQP_1_3_6,3
Spring_AMQP,AMQP_1_3_7,1
Spring_AMQP,AMQP_1_3_8,2
Spring_AMQP,AMQP_1_3_9,3
Spring_AMQP,AMQP_1_4_1,1
Spring_AMQP,AMQP_1_4_2,2
Spring_AMQP,AMQP_1_4_3,1
Spring_AMQP,AMQP_1_4_4,1
Spring_AMQP,AMQP_1_4_5,6
Spring_AMQP,AMQP_1_4_6,3
Spring_AMQP,AMQP_1_5_1,3
Spring_AMQP,AMQP_1_5_2,2
Spring_AMQP,AMQP_1_5_3,5
Spring_AMQP,AMQP_1_5_4,1
Spring_AMQP,AMQP_1_5_5,1
Spring_AMQP,AMQP_1_5_6,2
Spring_AMQP,AMQP_1_6_1,1
Spring_AMQP,AMQP_1_6_2,3
Spring_AMQP,AMQP_1_6_3,3
Spring_AMQP,AMQP_1_6_6,1
Spring_ANDROID,ANDROID_1_0_0,8
Spring_ANDROID,ANDROID_1_0_1,1
Spring_BATCH,BATCH_1_0_0,94
Spring_BATCH,BATCH_1_0_1,16
Spring_BATCH,BATCH_1_1_0,16
Spring_BATCH,BATCH_1_1_1,4
Spring_BATCH,BATCH_1_1_2,13
Spring_BATCH,BATCH_1_1_3,5
Spring_BATCH,BATCH_1_1_4,3
Spring_BATCH,BATCH_2_0_0,105
Spring_BATCH,BATCH_2_0_1,8
Spring_BATCH,BATCH_2_0_2,7
Spring_BATCH,BATCH_2_0_3,7
Spring_BATCH,BATCH_2_0_4,7
Spring_BATCH,BATCH_2_1_0,29
Spring_BATCH,BATCH_2_1_1,12
Spring_BATCH,BATCH_2_1_2,6
Spring_BATCH,BATCH_2_1_3,6
Spring_BATCH,BATCH_2_1_4,1
Spring_BATCH,BATCH_2_1_5,4
Spring_BATCH,BATCH_2_1_6,3
Spring_BATCH,BATCH_2_1_7,9
Spring_BATCH,BATCH_2_1_8,18
Spring_BATCH,BATCH_2_1_9,6
Spring_BATCH,BATCH_2_2_0,15
Spring_BATCH,BATCH_2_2_1,1
Spring_BATCH,BATCH_2_2_2,2
Spring_BATCH,BATCH_2_2_3,2
Spring_BATCH,BATCH_2_2_4,1
Spring_BATCH,BATCH_2_2_5,3
Spring_BATCH,BATCH_2_2_6,1
Spring_BATCH,BATCH_2_2_7,1
Spring_BATCH,BATCH_3_0_0,2
Spring_BATCH,BATCH_3_0_1,2
Spring_BATCH,BATCH_3_0_3,3
Spring_BATCHADM,BATCHADM_1_0_0,10
Spring_BATCHADM,BATCHADM_1_2_0,5
Spring_BATCHADM,BATCHADM_1_2_1,3
Spring_BATCHADM,BATCHADM_1_3_0,1
Spring_DATACMNS,DATACMNS_1_0_0,18
Spring_DATACMNS,DATACMNS_1_10_1,1
Spring_DATACMNS,DATACMNS_1_10_2,15
Spring_DATACMNS,DATACMNS_1_11_2,1
Spring_DATACMNS,DATACMNS_1_11_4,9
Spring_DATACMNS,DATACMNS_1_11_6,2
Spring_DATACMNS,DATACMNS_1_12_1,6
Spring_DATACMNS,DATACMNS_1_12_2,4
Spring_DATACMNS,DATACMNS_1_12_3,1
Spring_DATACMNS,DATACMNS_1_12_5,3
Spring_DATACMNS,DATACMNS_1_12_6,1
Spring_DATACMNS,DATACMNS_1_1_0,9
Spring_DATACMNS,DATACMNS_1_2_1,8
Spring_DATACMNS,DATACMNS_1_3_2,10
Spring_DATACMNS,DATACMNS_1_4_1,6
Spring_DATACMNS,DATACMNS_1_5_1,5
Spring_DATACMNS,DATACMNS_1_5_2,4
Spring_DATACMNS,DATACMNS_1_5_3,5
Spring_DATACMNS,DATACMNS_1_6_1,5
Spring_DATACMNS,DATACMNS_1_6_2,3
Spring_DATACMNS,DATACMNS_1_6_3,5
Spring_DATACMNS,DATACMNS_1_6_5,2
Spring_DATACMNS,DATACMNS_1_7_1,2
Spring_DATACMNS,DATACMNS_1_7_2,3
Spring_DATACMNS,DATACMNS_1_7_3,3
Spring_DATACMNS,DATACMNS_1_8_2,1
Spring_DATACMNS,DATACMNS_1_8_4,1
Spring_DATACMNS,DATACMNS_1_8_5,4
Spring_DATACMNS,DATACMNS_1_8_6,1
Spring_DATACMNS,DATACMNS_1_9_1,4
Spring_DATACMNS,DATACMNS_1_9_2,2
Spring_DATACMNS,DATACMNS_1_9_3,1
Spring_DATACMNS,DATACMNS_1_9_4,10
Spring_DATAGRAPH,DATAGRAPH_1_0_0,1
Spring_DATAGRAPH,DATAGRAPH_1_1_0,10
Spring_DATAGRAPH,DATAGRAPH_2_0_1,23
Spring_DATAGRAPH,DATAGRAPH_2_1_0,1
Spring_DATAGRAPH,DATAGRAPH_2_2_3,1
Spring_DATAGRAPH,DATAGRAPH_2_3_1,1
Spring_DATAGRAPH,DATAGRAPH_2_3_5,2
Spring_DATAGRAPH,DATAGRAPH_3_0_1,3
Spring_DATAGRAPH,DATAGRAPH_3_0_3,1
Spring_DATAGRAPH,DATAGRAPH_3_1_1,1
Spring_DATAGRAPH,DATAGRAPH_3_1_6,1
Spring_DATAGRAPH,DATAGRAPH_3_2_4,1
Spring_DATAGRAPH,DATAGRAPH_3_3_1,1
Spring_DATAGRAPH,DATAGRAPH_3_4_4,1
Spring_DATAGRAPH,DATAGRAPH_3_4_6,40
Spring_DATAGRAPH,DATAGRAPH_4_0_0,1
Spring_DATAGRAPH,DATAGRAPH_4_1_1,1
Spring_DATAGRAPH,DATAGRAPH_4_1_6,5
Spring_DATAJPA,DATAJPA_1_0_0,11
Spring_DATAJPA,DATAJPA_1_0_1,5
Spring_DATAJPA,DATAJPA_1_0_2,4
Spring_DATAJPA,DATAJPA_1_0_3,8
Spring_DATAJPA,DATAJPA_1_10_1,5
Spring_DATAJPA,DATAJPA_1_10_2,4
Spring_DATAJPA,DATAJPA_1_10_3,1
Spring_DATAJPA,DATAJPA_1_10_4,2
Spring_DATAJPA,DATAJPA_1_10_5,2
Spring_DATAJPA,DATAJPA_1_1_2,9
Spring_DATAJPA,DATAJPA_1_2_1,6
Spring_DATAJPA,DATAJPA_1_3_1,2
Spring_DATAJPA,DATAJPA_1_3_2,4
Spring_DATAJPA,DATAJPA_1_3_3,1
Spring_DATAJPA,DATAJPA_1_3_4,5
Spring_DATAJPA,DATAJPA_1_3_5,3
Spring_DATAJPA,DATAJPA_1_4_1,4
Spring_DATAJPA,DATAJPA_1_4_2,4
Spring_DATAJPA,DATAJPA_1_4_3,4
Spring_DATAJPA,DATAJPA_1_4_4,2
Spring_DATAJPA,DATAJPA_1_4_5,5
Spring_DATAJPA,DATAJPA_1_5_1,7
Spring_DATAJPA,DATAJPA_1_5_2,3
Spring_DATAJPA,DATAJPA_1_5_3,3
Spring_DATAJPA,DATAJPA_1_6_1,4
Spring_DATAJPA,DATAJPA_1_6_2,3
Spring_DATAJPA,DATAJPA_1_6_4,7
Spring_DATAJPA,DATAJPA_1_6_5,1
Spring_DATAJPA,DATAJPA_1_6_6,5
Spring_DATAJPA,DATAJPA_1_7_1,1
Spring_DATAJPA,DATAJPA_1_7_2,2
Spring_DATAJPA,DATAJPA_1_7_3,1
Spring_DATAJPA,DATAJPA_1_7_4,1
Spring_DATAJPA,DATAJPA_1_8_1,3
Spring_DATAJPA,DATAJPA_1_8_2,7
Spring_DATAJPA,DATAJPA_1_9_2,4
Spring_DATAJPA,DATAJPA_1_9_4,4
Spring_DATAJPA,DATAJPA_1_9_5,1
Spring_DATAMONGO,DATAMONGO_1_0_0,35
Spring_DATAMONGO,DATAMONGO_1_0_1,23
Spring_DATAMONGO,DATAMONGO_1_0_2,9
Spring_DATAMONGO,DATAMONGO_1_0_3,2
Spring_DATAMONGO,DATAMONGO_1_0_4,19
Spring_DATAMONGO,DATAMONGO_1_1_1,13
Spring_DATAMONGO,DATAMONGO_1_1_2,5
Spring_DATAMONGO,DATAMONGO_1_2_1,14
Spring_DATAMONGO,DATAMONGO_1_2_3,1
Spring_DATAMONGO,DATAMONGO_1_2_4,2
Spring_DATAMONGO,DATAMONGO_1_3_1,3
Spring_DATAMONGO,DATAMONGO_1_3_2,4
Spring_DATAMONGO,DATAMONGO_1_3_3,4
Spring_DATAMONGO,DATAMONGO_1_3_4,3
Spring_DATAMONGO,DATAMONGO_1_3_5,6
Spring_DATAMONGO,DATAMONGO_1_4_1,9
Spring_DATAMONGO,DATAMONGO_1_4_2,8
Spring_DATAMONGO,DATAMONGO_1_4_3,12
Spring_DATAMONGO,DATAMONGO_1_5_1,2
Spring_DATAMONGO,DATAMONGO_1_5_2,5
Spring_DATAMONGO,DATAMONGO_1_5_4,7
Spring_DATAMONGO,DATAMONGO_1_5_5,1
Spring_DATAMONGO,DATAMONGO_1_5_6,8
Spring_DATAMONGO,DATAMONGO_1_6_1,8
Spring_DATAMONGO,DATAMONGO_1_6_2,6
Spring_DATAMONGO,DATAMONGO_1_6_3,5
Spring_DATAMONGO,DATAMONGO_1_6_4,7
Spring_DATAMONGO,DATAMONGO_1_7_1,4
Spring_DATAMONGO,DATAMONGO_1_7_2,11
Spring_DATAMONGO,DATAMONGO_1_8_1,2
Spring_DATAMONGO,DATAMONGO_1_8_2,3
Spring_DATAMONGO,DATAMONGO_1_8_4,5
Spring_DATAMONGO,DATAMONGO_1_8_5,1
Spring_DATAMONGO,DATAMONGO_1_8_6,1
Spring_DATAMONGO,DATAMONGO_1_9_1,3
Spring_DATAMONGO,DATAMONGO_1_9_2,3
Spring_DATAMONGO,DATAMONGO_1_9_3,2
Spring_DATAMONGO,DATAMONGO_1_9_4,3
Spring_DATAMONGO,DATAMONGO_1_9_5,1
Spring_DATAMONGO,DATAMONGO_1_9_6,1
Spring_DATAREDIS,DATAREDIS_1_0_0,6
Spring_DATAREDIS,DATAREDIS_1_0_5,1
Spring_DATAREDIS,DATAREDIS_1_1_0,1
Spring_DATAREDIS,DATAREDIS_1_2_0,3
Spring_DATAREDIS,DATAREDIS_1_2_1,5
Spring_DATAREDIS,DATAREDIS_1_3_1,2
Spring_DATAREDIS,DATAREDIS_1_3_2,1
Spring_DATAREDIS,DATAREDIS_1_3_4,1
Spring_DATAREDIS,DATAREDIS_1_3_5,1
Spring_DATAREDIS,DATAREDIS_1_4_1,3
Spring_DATAREDIS,DATAREDIS_1_4_4,4
Spring_DATAREDIS,DATAREDIS_1_5_2,1
Spring_DATAREDIS,DATAREDIS_1_6_2,1
Spring_DATAREDIS,DATAREDIS_1_6_4,1
Spring_DATAREDIS,DATAREDIS_1_6_6,3
Spring_DATAREDIS,DATAREDIS_1_7_1,10
Spring_DATAREDIS,DATAREDIS_1_7_2,4
Spring_DATAREST,DATAREST_1_0_0,8
Spring_DATAREST,DATAREST_1_1_0,21
Spring_DATAREST,DATAREST_2_0_1,1
Spring_DATAREST,DATAREST_2_0_2,3
Spring_DATAREST,DATAREST_2_0_3,13
Spring_DATAREST,DATAREST_2_1_1,1
Spring_DATAREST,DATAREST_2_1_2,1
Spring_DATAREST,DATAREST_2_1_4,6
Spring_DATAREST,DATAREST_2_1_6,4
Spring_DATAREST,DATAREST_2_2_1,5
Spring_DATAREST,DATAREST_2_2_2,10
Spring_DATAREST,DATAREST_2_2_4,14
Spring_DATAREST,DATAREST_2_3_1,2
Spring_DATAREST,DATAREST_2_3_2,13
Spring_DATAREST,DATAREST_2_4_1,3
Spring_DATAREST,DATAREST_2_4_2,2
Spring_DATAREST,DATAREST_2_4_4,5
Spring_DATAREST,DATAREST_2_4_5,1
Spring_DATAREST,DATAREST_2_4_6,3
Spring_DATAREST,DATAREST_2_5_1,1
Spring_DATAREST,DATAREST_2_5_2,9
Spring_DATAREST,DATAREST_2_5_4,4
Spring_DATAREST,DATAREST_2_5_5,2
Spring_LDAP,LDAP_1_3_2,44
Spring_LDAP,LDAP_2_0_0,4
Spring_LDAP,LDAP_2_0_1,1
Spring_LDAP,LDAP_2_0_2,3
Spring_LDAP,LDAP_2_0_3,1
Spring_MOBILE,MOBILE_1_0_0,3
Spring_MOBILE,MOBILE_1_0_1,1
Spring_MOBILE,MOBILE_1_1_0,7
Spring_ROO,ROO_1_0_0,158
Spring_ROO,ROO_1_0_1,13
Spring_ROO,ROO_1_0_2,17
Spring_ROO,ROO_1_1_0,192
Spring_ROO,ROO_1_1_1,44
Spring_ROO,ROO_1_1_2,58
Spring_ROO,ROO_1_1_3,41
Spring_ROO,ROO_1_1_4,48
Spring_ROO,ROO_1_1_5,38
Spring_ROO,ROO_1_2_0,84
Spring_ROO,ROO_1_2_1,5
Spring_ROO,ROO_1_2_2,3
Spring_ROO,ROO_1_2_4,2
Spring_ROO,ROO_1_2_5,3
Spring_ROO,ROO_2_0_0,1
Spring_SEC,SEC_1_0_0,69
Spring_SEC,SEC_1_0_1,22
Spring_SEC,SEC_1_0_2,3
Spring_SEC,SEC_1_0_3,27
Spring_SEC,SEC_1_0_4,12
Spring_SEC,SEC_1_0_5,9
Spring_SEC,SEC_1_0_6,5
Spring_SEC,SEC_2_0_0,25
Spring_SEC,SEC_2_0_1,12
Spring_SEC,SEC_2_0_2,7
Spring_SEC,SEC_2_0_3,15
Spring_SEC,SEC_2_0_4,22
Spring_SEC,SEC_2_0_5,12
Spring_SEC,SEC_2_0_6,5
Spring_SEC,SEC_2_0_7,2
Spring_SEC,SEC_3_0_0,40
Spring_SEC,SEC_3_0_1,14
Spring_SEC,SEC_3_0_2,15
Spring_SEC,SEC_3_0_3,9
Spring_SEC,SEC_3_0_4,4
Spring_SEC,SEC_3_0_5,13
Spring_SEC,SEC_3_0_6,4
Spring_SEC,SEC_3_0_7,12
Spring_SEC,SEC_3_1_0,48
Spring_SEC,SEC_3_1_1,5
Spring_SEC,SEC_3_1_2,6
Spring_SEC,SEC_3_1_3,7
Spring_SEC,SEC_3_1_4,8
Spring_SEC,SEC_3_2_0,38
Spring_SEC,SEC_3_2_1,4
Spring_SEC,SEC_3_2_2,3
Spring_SEC,SEC_3_2_3,8
Spring_SEC,SEC_3_2_4,4
Spring_SEC,SEC_3_2_5,11
Spring_SEC,SEC_3_2_6,4
Spring_SEC,SEC_3_2_7,1
Spring_SEC,SEC_3_2_8,5
Spring_SEC,SEC_3_2_9,1
Spring_SEC,SEC_4_0_0,15
Spring_SEC,SEC_4_0_1,9
Spring_SEC,SEC_4_0_2,3
Spring_SEC,SEC_4_0_3,3
Spring_SECOAUTH,SECOAUTH_1_0_0,83
Spring_SECOAUTH,SECOAUTH_1_0_1,2
Spring_SECOAUTH,SECOAUTH_1_0_2,2
Spring_SECOAUTH,SECOAUTH_1_0_3,2
Spring_SECOAUTH,SECOAUTH_1_0_4,4
Spring_SECOAUTH,SECOAUTH_1_0_5,1
Spring_SECOAUTH,SECOAUTH_2_0_0,2
Spring_SGF,SGF_1_0_0,25
Spring_SGF,SGF_1_1_0,4
Spring_SGF,SGF_1_1_1,2
Spring_SGF,SGF_1_2_0,7
Spring_SGF,SGF_1_2_1,2
Spring_SGF,SGF_1_2_2,6
Spring_SGF,SGF_1_3_1,6
Spring_SGF,SGF_1_3_2,9
Spring_SGF,SGF_1_3_3,9
Spring_SGF,SGF_1_3_4,5
Spring_SGF,SGF_1_4_1,2
Spring_SGF,SGF_1_4_4,3
Spring_SGF,SGF_1_4_5,3
Spring_SGF,SGF_1_4_6,3
Spring_SGF,SGF_1_5_2,4
Spring_SGF,SGF_1_5_3,2
Spring_SGF,SGF_1_6_2,11
Spring_SGF,SGF_1_7_6,1
Spring_SGF,SGF_1_8_1,1
Spring_SHDP,SHDP_1_0_0,3
Spring_SHDP,SHDP_2_0_0,17
Spring_SHDP,SHDP_2_0_1,3
Spring_SHDP,SHDP_2_0_2,3
