Project,Version,Bugs,Result
smartshark_commons-collections,4.0,1
smartshark_commons-collections,4.1,40
smartshark_commons-compress,1.0,4
smartshark_commons-compress,1.1,12
smartshark_commons-compress,1.10,7
smartshark_commons-compress,1.11,12
smartshark_commons-compress,1.12,4
smartshark_commons-compress,1.13,3
smartshark_commons-compress,1.14,5
smartshark_commons-compress,1.15,5
smartshark_commons-compress,1.16,1
smartshark_commons-compress,1.2,3
smartshark_commons-compress,1.3,2
smartshark_commons-compress,1.4,10
smartshark_commons-compress,1.5,8
smartshark_commons-compress,1.6,10
smartshark_commons-compress,1.7,3
smartshark_commons-compress,1.8,7
smartshark_commons-compress,1.9,10
smartshark_commons-configuration,1.0,0
smartshark_commons-configuration,1.1,0
smartshark_commons-configuration,1.10,2
smartshark_commons-configuration,1.2,0
smartshark_commons-configuration,1.3,0
smartshark_commons-configuration,1.4,0
smartshark_commons-configuration,1.5,0
smartshark_commons-configuration,1.6,0
smartshark_commons-configuration,1.7,84
smartshark_commons-configuration,1.8,2
smartshark_commons-configuration,1.9,5
smartshark_commons-configuration,2.0,7
smartshark_commons-configuration,2.1,15
smartshark_commons-configuration,2.2,8
smartshark_commons-dbcp,1.0,0
smartshark_commons-dbcp,1.1,0
smartshark_commons-dbcp,1.2,0
smartshark_commons-dbcp,1.3,15
smartshark_commons-dbcp,1.4,0
smartshark_commons-dbcp,2.0,15
smartshark_commons-dbcp,2.1,7
smartshark_commons-dbcp,2.2.0,25
smartshark_commons-dbcp,2.3.0,1
smartshark_commons-dbcp,2.4.0,2
smartshark_commons-dbcp,2.5.0,0
smartshark_commons-digester,1.0,0
smartshark_commons-digester,1.1,0
smartshark_commons-digester,1.2,0
smartshark_commons-digester,1.3,0
smartshark_commons-digester,1.4,0
smartshark_commons-digester,1.5,0
smartshark_commons-digester,1.6,0
smartshark_commons-digester,1.7,0
smartshark_commons-digester,1.8,0
smartshark_commons-digester,2.0,2
smartshark_commons-digester,2.1,3
smartshark_commons-digester,3.0,0
smartshark_commons-digester,3.1,1
smartshark_commons-digester,3.2,0
smartshark_commons-io,1.0,0
smartshark_commons-io,1.1,0
smartshark_commons-io,1.2,0
smartshark_commons-io,1.3,1
smartshark_commons-io,1.4,8
smartshark_commons-io,2.0,7
smartshark_commons-io,2.1,6
smartshark_commons-io,2.2,22
smartshark_commons-io,2.3,0
smartshark_commons-io,2.4,0
smartshark_commons-io,2.5,1
smartshark_commons-jcs,1.0,0
smartshark_commons-jcs,1.1,0
smartshark_commons-jcs,1.3,1
smartshark_commons-jcs,2.0,47
smartshark_commons-jcs,2.1,0
smartshark_commons-jcs,2.2,6
smartshark_commons-jexl,1.0,0
smartshark_commons-jexl,1.1,0
smartshark_commons-jexl,2.0,0
smartshark_commons-jexl,2.1,11
smartshark_commons-jexl,3.0,7
smartshark_commons-jexl,3.1,27
smartshark_commons-lang,1.0,0
smartshark_commons-lang,2.0,0
smartshark_commons-lang,2.1,0
smartshark_commons-lang,2.2,0
smartshark_commons-lang,2.3,9
smartshark_commons-lang,2.4,7
smartshark_commons-lang,2.5,20
smartshark_commons-lang,2.6,6
smartshark_commons-lang,3.0,9
smartshark_commons-lang,3.1,2
smartshark_commons-lang,3.2,27
smartshark_commons-lang,3.3,2
smartshark_commons-lang,3.4,10
smartshark_commons-lang,3.5,17
smartshark_commons-lang,3.6,28
smartshark_commons-lang,3.7,6
smartshark_commons-math,1.0,0
smartshark_commons-math,1.1,0
smartshark_commons-math,1.2,2
smartshark_commons-math,2.0,23
smartshark_commons-math,2.1,0
smartshark_commons-math,2.2,22
smartshark_commons-math,3.0,59
smartshark_commons-math,3.1,6
smartshark_commons-math,3.2,26
smartshark_commons-math,3.3,12
smartshark_commons-math,3.4,30
smartshark_commons-math,3.5,18
smartshark_commons-math,3.6,6
smartshark_commons-net,1.0.0,0
smartshark_commons-net,1.1.0,0
smartshark_commons-net,1.2.0,0
smartshark_commons-net,1.3.0,0
smartshark_commons-net,1.4.0,0
smartshark_commons-net,2.0,10
smartshark_commons-net,2.1,1
smartshark_commons-net,2.2,12
smartshark_commons-net,3.0,0
smartshark_commons-net,3.1,35
smartshark_commons-net,3.2,10
smartshark_commons-net,3.3,12
smartshark_commons-net,3.4,6
smartshark_commons-net,3.5,18
smartshark_commons-net,3.6,13
smartshark_commons-scxml,0.5,0
smartshark_commons-scxml,0.6,0
smartshark_commons-scxml,0.7,0
smartshark_commons-scxml,0.8,12
smartshark_commons-scxml,0.9,5
smartshark_commons-validator,1.0,0
smartshark_commons-validator,1.1.0,0
smartshark_commons-validator,1.2.0,0
smartshark_commons-validator,1.3.0,0
smartshark_commons-validator,1.4.0,9
smartshark_commons-validator,1.5.0,33
smartshark_commons-validator,1.6.0,3
smartshark_commons-vfs,1.0,1
smartshark_commons-vfs,2.0,23
smartshark_commons-vfs,2.1,3
smartshark_commons-vfs,2.2,57
smartshark_deltaspike,0.1,0
smartshark_deltaspike,0.2,0
smartshark_deltaspike,0.3,0
smartshark_deltaspike,0.4,6
smartshark_deltaspike,0.5,11
smartshark_deltaspike,0.6,0
smartshark_deltaspike,0.7,25
smartshark_deltaspike,1.0.0,6
smartshark_deltaspike,1.1.0,13
smartshark_deltaspike,1.2.0,5
smartshark_deltaspike,1.3.0,7
smartshark_deltaspike,1.4.0,8
smartshark_deltaspike,1.5.0,10
smartshark_deltaspike,1.6.0,14
smartshark_deltaspike,1.7.0,1
smartshark_deltaspike,1.8.0,12
smartshark_eagle,0.3.0,3
smartshark_eagle,0.4.0,19
smartshark_eagle,0.5.0,78
smartshark_giraph,0.1.0,10
smartshark_giraph,1.0.0,46
smartshark_giraph,1.1.0,53
smartshark_gora,0.1,0
smartshark_gora,0.2,0
smartshark_gora,0.3,0
smartshark_gora,0.4,24
smartshark_gora,0.5,7
smartshark_gora,0.6,2
smartshark_gora,0.7,15
smartshark_gora,0.8,3
smartshark_jspwiki,1.4.0,0
smartshark_jspwiki,1.5.0,0
smartshark_jspwiki,1.6.0,0
smartshark_jspwiki,1.7.0,0
smartshark_jspwiki,1.8.0,0
smartshark_jspwiki,2.0.36,0
smartshark_jspwiki,2.10.0,16
smartshark_jspwiki,2.2.19,0
smartshark_jspwiki,2.4.56,0
smartshark_jspwiki,2.6.0,2
smartshark_jspwiki,2.8.0,12
smartshark_jspwiki,2.9.0,89
smartshark_knox,0.10.0,6
smartshark_knox,0.11.0,5
smartshark_knox,0.12.0,7
smartshark_knox,0.13.0,13
smartshark_knox,0.14.0,12
smartshark_knox,0.3.0,13
smartshark_knox,0.4.0,16
smartshark_knox,0.5.0,10
smartshark_knox,0.6.0,8
smartshark_knox,0.7.0,18
smartshark_knox,0.8.0,9
smartshark_knox,0.9.0,6
smartshark_knox,1.0.0,1
smartshark_kylin,0.6.1,0
smartshark_kylin,0.7.1,14
smartshark_kylin,1.0,8
smartshark_kylin,1.1,13
smartshark_kylin,1.2,12
smartshark_kylin,1.3,8
smartshark_kylin,1.5.0,0
smartshark_kylin,1.6.0,102
smartshark_kylin,2.0.0,24
smartshark_kylin,2.1.0,65
smartshark_kylin,2.2.0,33
smartshark_lens,2.6.0,157
smartshark_lens,2.7.0,27
smartshark_mahout,0.1,1
smartshark_mahout,0.10.0,75
smartshark_mahout,0.11.0,22
smartshark_mahout,0.12.0,6
smartshark_mahout,0.13.0,1
smartshark_mahout,0.2,1
smartshark_mahout,0.3,5
smartshark_mahout,0.4,0
smartshark_mahout,0.5,63
smartshark_mahout,0.6,2
smartshark_mahout,0.7,31
smartshark_mahout,0.8,11
smartshark_mahout,0.9,4
smartshark_manifoldcf,0.1,10
smartshark_manifoldcf,0.2,12
smartshark_manifoldcf,0.3,0
smartshark_manifoldcf,0.4,12
smartshark_manifoldcf,0.5,3
smartshark_manifoldcf,0.6,3
smartshark_manifoldcf,1.0,9
smartshark_manifoldcf,1.1,20
smartshark_manifoldcf,1.10,10
smartshark_manifoldcf,1.2,12
smartshark_manifoldcf,1.3,13
smartshark_manifoldcf,1.4,9
smartshark_manifoldcf,1.5,24
smartshark_manifoldcf,1.6,9
smartshark_manifoldcf,1.7,14
smartshark_manifoldcf,1.8,22
smartshark_manifoldcf,1.9,15
smartshark_manifoldcf,2.0,0
smartshark_manifoldcf,2.1,15
smartshark_manifoldcf,2.10,2
smartshark_manifoldcf,2.2,14
smartshark_manifoldcf,2.3,4
smartshark_manifoldcf,2.4,8
smartshark_manifoldcf,2.5,10
smartshark_manifoldcf,2.6,5
smartshark_manifoldcf,2.7,15
smartshark_manifoldcf,2.8,8
smartshark_manifoldcf,2.9,6
smartshark_nutch,0.7,2
smartshark_nutch,0.8,10
smartshark_nutch,0.9,22
smartshark_nutch,1.0,6
smartshark_nutch,1.1,50
smartshark_nutch,1.10,19
smartshark_nutch,1.11,14
smartshark_nutch,1.12,12
smartshark_nutch,1.13,8
smartshark_nutch,1.14,22
smartshark_nutch,1.2,4
smartshark_nutch,1.3,3
smartshark_nutch,1.4,25
smartshark_nutch,1.5,8
smartshark_nutch,1.6,8
smartshark_nutch,1.7,32
smartshark_nutch,1.8,13
smartshark_nutch,1.9,30
smartshark_nutch,2.0,0
smartshark_nutch,2.1,4
smartshark_nutch,2.2,30
smartshark_nutch,2.3,54
smartshark_opennlp,1.7.0,71
smartshark_opennlp,1.8.0,16
smartshark_parquet-mr,1.0.0,0
smartshark_parquet-mr,1.1.0,0
smartshark_parquet-mr,1.2.0,0
smartshark_parquet-mr,1.3.0,0
smartshark_parquet-mr,1.4.0,0
smartshark_parquet-mr,1.5.0,0
smartshark_parquet-mr,1.6.0,22
smartshark_parquet-mr,1.7.0,0
smartshark_parquet-mr,1.8.0,14
smartshark_parquet-mr,1.9.0,13
smartshark_santuario-java,1.0.0,0
smartshark_santuario-java,1.2,0
smartshark_santuario-java,1.4.5,1
smartshark_santuario-java,1.5.9,10
smartshark_santuario-java,2.0.0,14
smartshark_santuario-java,2.1.0,22
smartshark_systemml,0.10,20
smartshark_systemml,0.11,35
smartshark_systemml,0.12,1
smartshark_systemml,0.13,11
smartshark_systemml,0.14,15
smartshark_systemml,0.15,16
smartshark_systemml,0.9,10
smartshark_systemml,1.0.0,83
smartshark_systemml,1.1.0,27
smartshark_systemml,1.2.0,40
smartshark_tika,0.1,2
smartshark_tika,0.10,3
smartshark_tika,0.2,0
smartshark_tika,0.3,0
smartshark_tika,0.4,9
smartshark_tika,0.5,7
smartshark_tika,0.6,14
smartshark_tika,0.7,2
smartshark_tika,0.8,15
smartshark_tika,0.9,2
smartshark_tika,1.0,32
smartshark_tika,1.1,16
smartshark_tika,1.10,12
smartshark_tika,1.11,3
smartshark_tika,1.12,3
smartshark_tika,1.13,15
smartshark_tika,1.14,24
smartshark_tika,1.15,26
smartshark_tika,1.16,3
smartshark_tika,1.17,13
smartshark_tika,1.2,13
smartshark_tika,1.3,41
smartshark_tika,1.4,0
smartshark_tika,1.5,36
smartshark_tika,1.6,1
smartshark_tika,1.7,15
smartshark_tika,1.8,12
smartshark_tika,1.9,1
smartshark_wss4j,1.5.0,2
smartshark_wss4j,1.6.0,45
smartshark_wss4j,2.0.0,53
smartshark_wss4j,2.1.0,29
smartshark_wss4j,2.2.0,21
